,r_id,veg_class
1873,46175,0
1874,37646,0
1875,129052,1
1876,446715,1
1877,434883,1
1878,100291,0
1879,277345,1
1880,44746,0
1881,102631,1
1882,18032,0
1883,161290,1
1884,398821,0
1885,420631,0
1886,344329,0
1887,18020,2
1888,215637,0
1889,216746,0
1890,16983,0
1891,189150,1
1892,102159,0
1893,149395,0
1894,259972,2
1895,339869,0
1896,143736,0
1897,154361,0
1898,30724,1
1899,81075,0
1900,14684,2
1901,494370,0
1902,229851,1
1903,69191,0
1904,538236,2
1905,453819,1
1906,48760,0
1907,303013,2
1908,51535,1
1909,11020,0
1910,137050,0
1911,95938,0
1912,226341,2
1913,194423,0
1914,78897,0
1915,87085,1
1916,100379,1
1917,432160,0
1918,223058,2
1919,4323,1
1920,8763,0
1921,4397,1
1922,19859,2
1923,484342,0
1924,135691,0
1925,410167,2
1926,72787,0
1927,139885,0
1928,42169,0
1929,299832,2
1930,115929,1
1931,356680,2
1932,121163,0
1933,160423,0
1934,112304,0
1935,13372,0
1936,284045,0
1937,281632,2
1938,190464,2
1939,387563,0
1940,18805,0
1941,293156,0
1942,180602,2
1943,262038,1
1944,97116,0
1945,441648,2
1946,104195,0
1947,17253,0
1948,63756,0
1949,66941,1
1950,58086,1
1951,136977,0
1952,40473,0
1953,222629,0
1954,15400,1
1955,16729,0
1956,40339,0
1957,142305,0
1958,34499,2
1959,503897,0
1960,42697,2
1961,334477,0
1962,395448,0
1963,73348,1
1964,88180,1
1965,46410,2
1966,87480,0
1967,341045,0
1968,108522,0
1969,383864,0
1970,283497,2
1971,88728,2
1972,10107,0
1973,200,2
1974,19673,2
1975,55768,2
1976,322560,0
1977,323254,2
1978,196549,2
1979,260739,0
1980,422153,0
1981,163772,0
1982,54305,2
1983,206878,2
1984,210714,0
1985,214669,2
1986,28969,0
1987,301807,1
1988,286965,0
1989,137675,0
1990,278543,1
1991,94545,1
1992,353262,0
1993,66963,2
1994,179384,0
1995,448534,0
1996,117211,2
1997,35287,1
1998,89221,0
1999,89603,0
2000,179839,0
2001,99319,0
2002,279060,0
2003,17917,2
2004,20778,1
2005,60985,2
2006,59469,0
2007,112575,0
2008,378880,0
2009,110047,0
2010,357751,0
2011,354054,2
2012,206446,2
2013,125838,0
2014,79179,2
2015,282941,0
2016,84151,0
2017,264214,0
2018,46621,1
2019,291431,1
2020,15165,1
2021,58390,0
2022,331059,0
2023,195793,1
2024,115765,0
2025,128566,1
2026,513212,0
2027,33337,0
2028,67976,0
2029,190714,2
2030,182632,2
2031,301627,0
2032,42765,2
2033,64609,0
2034,18265,2
2035,102335,0
2036,18792,0
2037,168471,1
2038,200352,0
2039,101617,2
2040,114638,1
2041,133387,0
2042,106099,2
2043,92697,0
2044,111917,0
2045,272072,1
2046,187369,0
2047,275675,0
2048,128956,0
2049,429576,0
2050,362883,0
2051,5478,0
2052,69630,0
2053,121939,0
2054,294093,2
2055,102087,0
2056,2815,0
2057,3091,2
2058,17959,0
2059,125116,0
2060,68698,2
2061,116963,0
2062,325164,0
2063,479604,2
2064,51152,1
2065,135350,1
2066,82753,0
2067,8245,0
2068,433781,0
2069,215873,0
2070,212364,0
2071,22169,0
2072,84268,0
2073,285832,0
2074,159839,1
2075,23133,2
2076,59363,0
2077,35411,0
2078,415154,0
2079,113861,1
2080,275363,1
2081,247601,0
2082,485214,2
2083,192060,2
2084,243940,1
2085,184027,1
2086,14325,1
2087,29842,2
2088,341317,2
2089,59796,2
2090,204297,1
2091,154388,2
2092,60101,0
2093,178971,0
2094,52478,0
2095,22977,0
2096,9463,0
2097,438877,0
2098,107068,0
2099,479952,0
2100,11119,0
2101,364194,1
2102,48241,0
2103,475846,0
2104,431590,0
2105,98867,1
2106,88290,2
2107,27733,0
2108,157475,0
2109,255561,0
2110,497658,0
2111,373812,0
2112,50395,1
2113,40118,1
2114,99651,0
2115,32833,2
2116,24115,0
2117,147243,0
2118,148225,0
2119,3448,2
2120,159994,0
2121,85853,0
2122,152834,0
2123,19921,0
2124,5475,2
2125,14904,2
2126,264009,0
2127,138544,1
2128,103881,0
2129,228517,1
2130,276681,0
2131,14680,1
2132,112683,2
2133,24514,2
2134,326900,2
2135,173567,2
2136,304333,1
2137,110806,2
2138,17073,2
2139,56398,0
2140,14137,0
2141,80065,0
2142,110043,1
2143,236627,0
2144,29329,2
2145,4313,0
2146,133794,0
2147,494471,0
2148,166623,0
2149,85570,0
2150,43799,1
2151,140426,0
2152,360528,0
2153,36944,2
2154,18029,0
2155,282447,2
2156,232949,1
2157,19541,2
2158,20099,0
2159,123468,1
2160,108473,0
2161,98844,0
2162,38330,0
2163,250999,1
2164,108253,0
2165,108995,0
2166,318222,0
2167,226380,1
2168,230152,1
2169,148446,1
2170,45549,2
2171,340712,2
2172,219867,0
2173,78077,2
2174,444807,0
2175,456846,0
2176,397894,0
2177,207288,1
2178,206981,2
2179,42800,0
2180,264253,2
2181,107059,2
2182,47344,0
2183,282931,2
2184,269548,0
2185,40879,0
2186,157655,0
2187,217478,0
2188,21032,2
2189,57642,1
2190,77040,0
2191,283014,1
2192,39543,0
2193,133407,1
2194,162621,2
2195,129738,0
2196,11756,0
2197,68508,2
2198,353167,0
2199,26193,1
2200,245763,2
2201,486191,0
2202,44378,2
2203,179303,0
2204,213713,2
2205,53405,2
2206,237351,0
2207,155988,0
2208,319918,1
2209,86055,1
2210,119032,0
2211,94532,2
2212,31477,2
2213,157062,0
2214,202573,0
2215,70954,0
2216,248340,0
2217,42120,2
2218,4627,0
2219,348164,2
2220,27797,1
2221,105318,1
2222,159767,1
2223,456372,0
2224,61025,1
2225,14322,0
2226,154790,0
2227,336781,0
2228,406859,0
2229,486496,2
2230,212770,2
2231,24952,1
2232,141983,0
2233,134507,2
2234,14175,0
2235,4957,1
2236,140011,0
2237,236348,0
2238,50507,0
2239,37695,0
2240,211602,0
2241,58276,2
2242,100488,0
2243,96154,2
2244,42882,0
2245,105102,0
2246,26339,2
2247,239629,1
2248,481341,0
2249,136319,0
2250,107500,0
2251,189550,2
2252,138924,0
2253,14966,0
2254,15904,0
2255,7058,2
2256,15286,2
2257,205015,0
2258,65469,0
2259,50124,1
2260,85485,0
2261,189254,0
2262,8432,0
2263,14457,0
2264,410814,2
2265,85975,0
2266,11048,2
2267,315546,0
2268,223623,0
2269,190605,0
2270,32674,0
2271,33273,0
2272,271411,0
2273,96739,0
2274,271040,2
2275,130740,0
2276,223129,0
2277,26882,2
2278,265294,0
2279,72018,1
2280,454222,0
2281,385850,0
2282,12429,0
2283,123447,1
2284,56065,0
2285,52528,1
2286,121922,1
2287,168556,1
2288,149618,2
2289,149500,1
2290,20616,1
2291,121627,1
2292,220001,0
2293,175979,2
2294,29478,0
2295,83464,1
2296,32607,0
2297,10818,0
2298,275184,0
2299,95204,0
2300,188055,2
2301,82493,0
2302,204087,0
2303,92027,0
2304,40630,2
2305,153640,2
2306,33067,0
2307,338969,0
2308,278529,0
2309,408216,0
2310,229410,0
2311,17006,1
2312,16311,0
2313,37209,2
2314,89751,2
2315,155186,0
2316,25121,0
2317,454084,0
2318,290303,2
2319,31804,2
2320,403664,2
2321,216840,0
2322,436988,0
2323,24894,1
2324,395910,0
2325,38401,2
2326,157208,0
2327,40262,2
2328,257573,1
2329,22445,0
2330,36666,0
2331,253141,2
2332,238079,0
2333,41409,0
2334,465404,1
2335,210039,0
2336,45723,1
2337,161389,2
2338,108851,0
2339,177963,0
2340,240142,2
2341,49909,2
2342,135471,0
2343,81591,2
2344,136509,1
2345,109369,1
2346,47121,2
2347,165196,0
2348,364081,0
2349,380812,0
2350,287554,0
2351,22176,0
2352,76491,2
2353,225391,2
2354,37310,2
2355,133902,0
2356,164687,1
2357,43072,0
2358,49387,0
2359,443969,0
2360,300387,0
2361,79116,2
2362,292138,0
2363,281387,0
2364,409769,2
2365,136470,0
2366,471241,1
2367,46262,0
2368,102260,0
2369,43390,2
2370,264191,0
2371,230952,0
2372,75887,0
2373,131988,1
2374,21406,1
2375,192896,1
2376,77113,2
2377,152457,0
2378,116434,0
2379,11793,2
2380,44294,0
2381,51561,0
2382,30756,2
2383,117910,2
2384,317678,1
2385,433277,0
2386,220243,2
2387,106903,0
2388,427474,0
2389,54850,2
2390,39900,0
2391,494438,2
2392,33525,2
2393,92839,2
2394,284403,1
2395,167202,1
2396,329675,1
2397,27778,0
2398,89164,0
2399,264556,2
2400,136439,0
2401,154351,0
2402,229075,0
2403,282620,0
2404,433401,2
2405,406460,1
2406,318120,0
2407,56327,2
2408,456364,0
2409,205365,0
2410,94597,0
2411,303853,2
2412,237926,0
2413,153597,1
2414,101832,0
2415,412507,0
2416,137040,0
2417,93115,0
2418,27144,2
2419,395197,0
2420,249677,2
2421,31266,0
2422,105071,0
2423,27810,0
2424,294620,0
2425,99919,0
2426,197682,1
2427,99843,0
2428,326343,1
2429,161360,1
2430,165717,2
2431,36831,0
2432,59311,0
2433,103642,1
2434,511799,0
2435,82102,2
2436,99325,0
2437,27030,0
2438,253359,0
2439,146945,0
2440,95716,0
2441,61718,0
2442,441685,0
2443,25969,1
2444,236580,1
2445,458264,0
2446,46131,0
2447,44985,1
2448,28149,1
2449,219277,2
2450,11705,0
2451,16702,1
2452,34587,0
2453,50847,0
2454,82945,2
2455,160197,0
2456,198845,2
2457,278671,2
2458,31184,0
2459,170114,0
2460,144142,0
2461,61439,2
2462,257730,0
2463,134944,0
2464,152707,2
2465,20347,1
2466,255992,2
2467,464959,2
2468,52680,2
2469,435955,2
2470,39097,0
2471,425948,0
2472,167760,0
2473,124194,0
2474,503392,0
2475,95442,0
2476,171756,0
2477,123269,0
2478,313567,2
2479,47376,1
2480,112808,2
2481,268888,2
2482,50951,0
2483,326504,2
2484,99551,2
2485,427641,0
2486,41705,0
2487,254206,1
2488,279757,0
2489,8905,0
2490,175178,0
2491,62259,0
2492,29234,2
2493,175097,0
2494,61112,0
2495,25962,2
2496,17045,0
2497,47592,0
2498,101670,0
2499,54398,2
2500,16703,2
2501,69708,1
2502,77349,0
2503,40497,2
2504,365049,0
2505,32048,0
2506,234043,2
2507,140361,1
2508,82967,0
2509,182190,0
2510,42780,0
2511,87327,0
2512,161600,1
2513,130770,0
2514,287861,0
2515,424640,0
2516,15918,0
2517,190335,0
2518,9169,0
2519,122884,0
2520,204731,1
2521,22127,0
2522,110877,0
2523,274940,0
2524,189087,0
2525,219572,0
2526,150987,0
2527,45069,2
2528,89121,0
2529,101098,1
2530,283727,0
2531,400350,2
2532,445309,2
2533,19596,0
2534,69633,0
2535,32664,0
2536,423957,0
2537,18962,0
2538,84539,1
2539,114215,0
2540,315933,0
2541,32215,2
2542,233022,1
2543,205001,0
2544,263597,2
2545,52762,2
2546,58347,0
2547,66947,0
2548,143465,0
2549,398464,1
2550,202047,2
2551,65563,0
2552,252735,0
2553,84516,2
2554,57651,2
2555,275564,0
2556,242503,2
2557,53049,0
2558,127752,2
2559,344591,0
2560,49291,0
2561,20307,0
2562,21843,0
2563,168529,1
2564,31416,0
2565,286395,0
2566,100078,0
2567,82829,0
2568,155847,0
2569,230172,1
2570,11266,2
2571,22107,0
2572,487851,1
2573,268374,0
2574,344031,0
2575,120835,1
2576,99813,1
2577,6790,0
2578,104104,0
2579,356814,2
2580,195673,0
2581,18471,0
2582,431547,0
2583,7141,0
2584,52104,2
2585,36279,0
2586,104481,2
2587,275971,0
2588,199913,2
2589,29074,0
2590,12807,0
2591,184693,0
2592,122475,0
2593,503054,1
2594,107987,0
2595,520819,0
2596,225791,0
2597,186855,0
2598,23841,1
2599,110841,0
2600,509574,0
2601,213179,1
2602,166851,0
2603,193345,2
2604,101049,0
2605,93232,0
2606,153454,0
2607,260160,0
2608,365667,0
2609,82089,1
2610,181396,0
2611,56784,2
2612,476517,2
2613,117449,0
2614,58309,0
2615,235311,0
2616,181692,1
2617,182197,0
2618,10999,0
2619,435793,2
2620,10721,0
2621,77102,2
2622,40208,2
2623,277332,2
2624,60741,0
2625,371145,0
2626,61341,0
2627,274524,0
2628,135585,0
2629,130707,0
2630,109516,2
2631,484430,0
2632,160183,0
2633,44289,1
2634,81168,2
2635,180680,1
2636,171698,0
2637,4790,0
2638,89684,1
2639,238239,1
2640,74251,0
2641,149663,1
2642,28255,0
2643,366762,2
2644,41781,0
2645,61922,0
2646,483212,2
2647,188049,0
2648,35919,2
2649,114848,2
2650,42609,2
2651,200984,0
2652,21410,0
2653,100427,2
2654,57294,0
2655,33468,0
2656,156390,0
2657,65477,1
2658,478665,2
2659,46886,0
2660,84542,2
2661,17141,0
2662,443136,0
2663,147686,0
2664,354979,0
2665,67328,0
2666,41721,0
2667,81856,2
2668,73810,0
2669,75113,1
2670,46389,2
2671,195452,1
2672,19840,2
2673,178146,0
2674,305071,2
2675,104884,0
2676,193951,2
2677,47048,0
2678,69051,0
2679,207384,0
2680,179565,2
2681,410978,1
2682,272831,1
2683,23038,1
2684,307683,0
2685,358301,0
2686,10154,0
2687,410315,0
2688,3978,1
2689,24143,0
2690,98945,0
2691,33279,0
2692,59635,0
2693,5092,1
2694,294344,0
2695,60382,0
2696,185776,2
2697,97327,0
2698,366229,2
2699,12648,0
2700,154576,0
2701,226087,0
2702,196856,2
2703,386979,0
2704,217210,0
2705,343159,0
2706,12030,0
2707,217300,0
2708,61360,0
2709,35932,1
2710,278212,0
2711,11168,2
2712,281230,0
2713,210962,0
2714,157755,0
2715,97648,0
2716,236129,0
2717,78756,0
2718,468845,0
2719,78922,0
2720,47797,1
2721,34924,2
2722,8806,0
2723,213259,0
2724,12067,0
2725,31311,0
2726,367545,0
2727,264546,0
2728,376653,1
2729,262835,2
2730,210402,2
2731,57872,2
2732,267958,2
2733,124372,0
2734,81601,0
2735,10712,0
2736,4897,2
2737,94809,0
2738,52982,0
2739,283316,0
2740,271647,0
2741,228568,0
2742,31443,2
2743,38348,2
2744,371510,0
2745,504521,0
2746,42030,0
2747,25947,2
2748,181870,0
2749,208583,2
2750,411387,0
2751,201659,0
2752,30232,0
2753,354808,2
2754,106904,0
2755,286463,0
2756,126692,0
2757,42603,0
2758,70893,2
2759,303936,0
2760,308728,0
2761,69916,1
2762,82297,2
2763,78112,2
2764,26217,0
2765,24123,0
2766,86172,0
2767,179336,2
2768,39652,0
2769,102853,2
2770,34716,0
2771,43779,0
2772,77397,0
2773,172729,0
2774,456890,0
2775,51688,0
2776,103011,0
2777,64988,1
2778,25587,2
2779,46491,0
2780,198732,2
2781,382798,0
2782,36264,0
2783,390878,0
2784,14804,0
2785,96843,1
2786,56209,2
2787,133418,0
2788,70165,2
2789,121490,0
2790,97824,1
2791,338883,2
2792,47077,0
2793,258594,0
2794,71557,0
2795,103629,0
2796,122826,1
2797,291758,2
2798,114789,0
2799,27034,0
2800,95569,0
2801,421147,1
2802,121265,0
2803,428289,2
2804,70912,0
2805,63179,0
2806,294396,0
2807,218859,0
2808,19324,0
2809,219681,2
2810,327695,2
2811,256691,0
2812,83203,2
2813,348368,1
2814,44232,2
2815,199087,2
2816,57125,2
2817,17204,0
2818,123818,0
2819,495271,2
2820,290968,0
2821,101454,2
2822,25528,2
2823,107786,2
2824,379686,0
2825,286199,0
2826,9370,1
2827,427681,0
2828,100116,2
2829,137722,0
2830,357097,0
2831,252838,0
2832,264623,0
2833,83292,0
2834,426260,0
2835,25654,1
2836,144797,2
2837,16994,1
2838,266637,0
2839,157431,0
2840,183618,0
2841,19841,1
2842,180388,0
2843,192421,0
2844,67783,2
2845,89725,0
2846,129855,0
2847,26229,0
2848,34813,1
2849,167000,0
2850,326464,2
2851,102817,1
2852,33642,2
2853,311483,2
2854,3687,2
2855,57971,2
2856,239599,1
2857,460693,0
2858,189520,0
2859,111241,0
2860,217745,0
2861,79944,0
2862,117317,0
2863,421163,0
2864,26772,0
2865,93992,0
2866,160202,0
2867,5408,2
2868,17051,2
2869,113736,0
2870,49518,0
2871,16388,0
2872,120480,1
2873,8617,0
2874,307100,1
2875,169711,2
2876,65340,2
2877,310907,2
2878,319850,0
2879,74856,2
2880,87420,0
2881,253310,2
2882,84490,0
2883,118903,0
2884,95519,2
2885,38748,0
2886,124400,2
2887,24603,0
2888,429739,0
2889,55325,0
2890,68404,0
2891,445618,0
2892,12144,2
2893,255686,0
2894,32270,0
2895,48067,1
2896,261889,0
2897,140744,0
2898,123832,0
2899,455550,1
2900,38720,0
2901,132423,0
2902,36702,1
2903,14358,1
2904,99949,0
2905,188578,1
2906,286267,1
2907,349909,0
2908,72310,0
2909,27195,0
2910,2537,0
2911,137847,0
2912,374892,1
2913,171426,2
2914,162280,0
2915,371958,1
2916,224636,0
2917,298655,2
2918,411045,1
2919,211485,0
2920,37184,2
2921,14693,0
2922,39291,2
2923,220872,0
2924,517863,0
2925,377598,0
2926,60019,2
2927,208434,2
2928,402754,0
2929,138228,1
2930,12564,2
2931,481616,1
2932,256395,0
2933,305283,2
2934,167164,0
2935,57609,2
2936,11078,0
2937,503126,0
2938,219916,0
2939,50722,2
2940,101914,1
2941,82688,0
2942,25430,0
2943,20755,2
2944,208673,0
2945,79554,0
2946,136447,0
2947,243784,0
2948,33076,0
2949,24862,0
2950,157526,0
2951,44133,0
2952,108234,0
2953,114260,2
2954,187731,2
2955,267423,0
2956,47793,2
2957,159362,2
2958,35625,0
2959,51734,0
2960,10331,0
2961,99740,1
2962,74223,1
2963,199529,2
2964,100353,2
2965,152511,0
2966,235029,1
2967,307726,1
2968,88372,2
2969,329966,0
2970,13614,0
2971,34181,0
2972,73630,2
2973,179551,0
2974,25754,0
2975,368959,2
2976,32614,0
2977,125417,0
2978,52488,1
2979,30391,0
2980,325362,2
2981,129058,0
2982,81581,0
2983,99953,0
2984,96493,0
2985,96465,2
2986,98688,0
2987,133437,2
2988,83862,2
2989,138317,1
2990,37554,2
2991,15345,2
2992,32053,2
2993,340839,1
2994,241943,0
2995,173966,2
2996,90487,0
2997,158655,2
2998,113648,0
2999,97496,1
3000,14491,0
3001,45006,2
3002,158105,1
3003,21771,0
3004,379818,0
3005,193223,1
3006,351705,1
3007,53879,2
3008,415162,0
3009,161384,1
3010,353848,0
3011,11599,0
3012,17913,0
3013,100857,0
3014,399583,1
3015,139844,0
3016,42725,0
3017,175624,0
3018,124215,2
3019,88350,0
3020,242043,0
3021,43254,0
3022,319153,0
3023,91781,0
3024,109899,0
3025,351561,0
3026,63080,2
3027,360386,1
3028,72722,0
3029,9860,1
3030,314698,1
3031,8788,1
3032,137262,2
3033,152161,1
3034,62754,0
3035,30326,0
3036,106507,0
3037,109880,0
3038,3519,0
3039,87991,0
3040,225101,2
3041,145151,2
3042,65330,1
3043,65136,0
3044,55360,2
3045,57336,0
3046,104529,1
3047,45669,0
3048,89439,0
3049,92651,1
3050,36452,0
3051,342728,0
3052,351722,0
3053,72667,2
3054,255262,0
3055,63991,0
3056,7410,1
3057,475813,0
3058,150081,0
3059,336767,1
3060,125453,0
3061,89696,0
3062,227243,0
3063,30954,2
3064,281445,0
3065,182173,0
3066,8843,2
3067,63262,2
3068,32173,2
3069,7184,0
3070,254778,0
3071,335491,0
3072,223483,0
3073,84957,0
3074,96963,0
3075,135272,0
3076,108197,0
3077,423143,1
3078,368886,2
3079,15875,1
3080,83882,0
3081,391095,0
3082,453644,1
3083,2930,0
3084,100828,0
3085,414121,0
3086,427998,0
3087,203229,0
3088,189682,1
3089,310800,0
3090,30505,0
3091,110260,0
3092,26773,0
3093,240981,0
3094,181572,0
3095,291466,0
3096,206642,1
3097,258023,1
3098,10211,2
3099,100464,2
3100,28524,2
3101,102351,2
3102,216350,0
3103,391365,0
3104,421092,2
3105,18286,0
3106,50782,0
3107,126809,1
3108,391864,0
3109,10467,0
3110,117222,0
3111,81403,0
3112,125909,0
3113,208229,1
3114,89941,0
3115,77463,0
3116,80413,1
3117,217142,2
3118,66241,0
3119,92494,0
3120,178902,0
3121,95615,0
3122,49962,0
3123,62972,2
3124,96298,2
3125,108105,0
3126,208470,0
3127,18185,1
3128,384599,0
3129,303050,0
3130,29006,1
3131,86863,2
3132,87710,1
3133,17582,1
3134,12900,1
3135,45108,1
3136,274926,1
3137,213664,2
3138,47319,2
3139,133436,0
3140,105594,0
3141,25806,0
3142,39166,0
3143,487760,0
3144,44,0
3145,280884,1
3146,425294,0
3147,62830,0
3148,22747,0
3149,219361,0
3150,50778,1
3151,230720,0
3152,48308,0
3153,101403,1
3154,44809,0
3155,408658,0
3156,481766,0
3157,197236,0
3158,376723,0
3159,165345,0
3160,143640,2
3161,372114,0
3162,66343,0
3163,285900,1
3164,46877,1
3165,278632,2
3166,135409,0
3167,185469,0
3168,25821,0
3169,98953,1
3170,253727,0
3171,142562,0
3172,99370,0
3173,184977,1
3174,248581,0
3175,57335,0
3176,45355,0
3177,380632,0
3178,168857,0
3179,162387,1
3180,116906,0
3181,16570,2
3182,23880,2
3183,260948,1
3184,132079,0
3185,305766,0
3186,44278,1
3187,373995,0
3188,82867,0
3189,102617,0
3190,276698,0
3191,157166,2
3192,96111,1
3193,12278,1
3194,492442,0
3195,40515,2
3196,147154,0
3197,51446,0
3198,281198,2
3199,13181,0
3200,42490,0
3201,53079,1
3202,63504,0
3203,302977,1
3204,150344,0
3205,1356,0
3206,309756,0
3207,13380,0
3208,171907,2
3209,150899,1
3210,184467,0
3211,207451,0
3212,21138,1
3213,152424,0
3214,94691,0
3215,217423,0
3216,137962,0
3217,454115,1
3218,258500,0
3219,114053,0
3220,54114,1
3221,280355,0
3222,275691,0
3223,65266,0
3224,1253,0
3225,522889,0
3226,365723,0
3227,50018,1
3228,75061,1
3229,118067,2
3230,291087,0
3231,8404,0
3232,28566,0
3233,18914,1
3234,463426,0
3235,268267,1
3236,113532,0
3237,400873,1
3238,94271,0
3239,278655,2
3240,51199,0
3241,4285,1
3242,57790,1
3243,250669,0
3244,12584,0
3245,380040,2
3246,368158,2
3247,324077,0
3248,97510,2
3249,111930,0
3250,369410,0
3251,53406,0
3252,41434,2
3253,13070,1
3254,71691,1
3255,104332,0
3256,419258,2
3257,41815,0
3258,57716,0
3259,222382,0
3260,70188,2
3261,129041,1
3262,39027,0
3263,12591,2
3264,291865,2
3265,242364,0
3266,308209,0
3267,119535,0
3268,125120,0
3269,146926,0
3270,29451,2
3271,108301,0
3272,427994,2
3273,83746,2
3274,384389,2
3275,410355,0
3276,15846,0
3277,295453,2
3278,211501,0
3279,250496,0
3280,15414,0
3281,18888,2
3282,150392,1
3283,46514,0
3284,90775,0
3285,83224,0
3286,65643,2
3287,187817,0
3288,293768,0
3289,70518,2
3290,9058,0
3291,38971,0
3292,48580,2
3293,81991,0
3294,31811,0
3295,123417,1
3296,376829,0
3297,78413,0
3298,77960,1
3299,76913,0
3300,74851,0
3301,65816,0
3302,36779,0
3303,66327,2
3304,228641,0
3305,72963,1
3306,29493,0
3307,12902,0
3308,64246,0
3309,79089,0
3310,127333,2
3311,38947,0
3312,107997,1
3313,48759,0
3314,196312,1
3315,145803,0
3316,163484,0
3317,429904,2
3318,159246,0
3319,428787,0
3320,312799,0
3321,296504,0
3322,255014,2
3323,460514,1
3324,115110,1
3325,16884,1
3326,431162,0
3327,101101,0
3328,283123,2
3329,333265,0
3330,54259,0
3331,82744,0
3332,220533,2
3333,14106,1
3334,143942,0
3335,159612,0
3336,8579,0
3337,92463,1
3338,69013,1
3339,240440,2
3340,396958,2
3341,65107,2
3342,59220,0
3343,140691,0
3344,56965,0
3345,12787,0
3346,441922,0
3347,197003,0
3348,42257,0
3349,92599,0
3350,173013,0
3351,470688,0
3352,32566,0
3353,65302,0
3354,405427,1
3355,482430,0
3356,316699,1
3357,119192,0
3358,21238,0
3359,54322,2
3360,474987,0
3361,35450,0
3362,131545,1
3363,187317,0
3364,179799,0
3365,201719,2
3366,116480,0
3367,55777,0
3368,30858,0
3369,517573,2
3370,421875,1
3371,80156,0
3372,101547,0
3373,164553,1
3374,73472,0
3375,102420,0
3376,109295,0
3377,203168,0
3378,250965,2
3379,210814,2
3380,192456,0
3381,96018,0
3382,266810,0
3383,258948,0
3384,142346,2
3385,30484,0
3386,447008,0
3387,96878,0
3388,75568,0
3389,37494,1
3390,351116,2
3391,16256,0
3392,310258,0
3393,72983,2
3394,150701,1
3395,382987,0
3396,96078,0
3397,52251,2
3398,4417,0
3399,42272,1
3400,204300,0
3401,168747,2
3402,322124,2
3403,209870,2
3404,312984,0
3405,70923,0
3406,55358,1
3407,250187,2
3408,133270,1
